name,year,selling_price,km_driven,fuel,seller_type,transmission,owner,seats,max_power (in bph),Mileage,Engine (CC)
5,1.2021293380367601,0.00820185836398863,-1.245458600825307,3,1,1,0,0.0,-0.4373476483156387,-0.7537925965640436,-0.7685045323061254
5,0.5793789953194354,-0.24064914389132716,-1.039861010566288,3,1,1,0,0.0,-0.4373476483156387,-0.7537925965640436,-0.7685045323061254
5,-0.6661216901152139,-1.0618574513338692,-0.08040558935753307,3,1,1,2,0.0,-1.7433064124419342,-1.4188016022375824,-1.6348556881923137
9,-0.3547465187565516,0.754754865129936,-0.6834918541173219,1,1,1,0,0.0,-0.005386359891994443,0.5269654884368412,0.09355775647171552
5,1.2021293380367601,1.1280313685129095,-1.451056191084326,3,1,1,0,0.0,0.5739203242913179,-0.02310368909559198,0.08498002225502059
3,-0.6661216901152139,-0.5392703465977061,1.0161148920239012,1,1,1,2,0.0,1.008400337428803,0.3873956971226407,0.9384645768161666
5,0.26800382396077305,-0.5890405470487693,-0.9576219744626805,3,1,1,2,0.0,-1.680338294595922,1.0770346659692716,-1.6348556881923137
6,0.8907541666780977,1.2524568696405676,1.5643751327146183,1,1,1,0,0.0,0.6179980067835267,-1.279231810923382,1.217240938858752
5,-0.04337134739788929,1.2524568696405676,-0.35453570970289167,1,1,1,0,0.0,0.0009104518926064284,1.6188938557773387,0.30371224478074144
5,0.26800382396077305,1.2524568696405676,-1.0124479985317523,3,1,1,0,0.0,1.0776652670594162,-0.5731728666280222,0.8398206333241749
5,1.5135045093954225,1.5013078718958832,-1.1769260707389673,3,1,0,0,0.0,0.4920617710915021,0.46949557436628836,0.08498002225502059
6,0.5793789953194354,0.580559163551215,-0.6286658300482503,1,1,1,0,0.0,0.6179980067835267,-1.279231810923382,1.217240938858752
5,1.8248796807540848,1.1529164687384412,-1.5881212512570053,3,1,1,0,0.0,0.4920617710915021,-0.343293210345811,0.08498002225502059
5,0.5793789953194354,-0.48950014614664294,-0.6286658300482503,3,1,1,0,0.0,-1.680338294595922,1.0770346659692716,-1.6348556881923137
5,-2.84574788962585,-1.5346743556189693,1.0161148920239012,3,1,1,1,0.0,-1.7433064124419342,-1.4188016022375824,-1.6348556881923137
3,1.5135045093954225,0.754754865129936,-1.5963177418553314,3,2,1,0,0.0,0.495839858162263,-0.5978028298011171,0.08498002225502059
5,0.5793789953194354,1.0036058673852517,-1.5399565891123257,3,2,1,0,0.0,0.4920617710915021,-0.343293210345811,0.08498002225502059
5,-0.04337134739788929,-0.9872021506572745,-0.5359824363594845,3,0,1,2,0.0,-1.680338294595922,1.0770346659692716,-1.6348556881923137
5,-0.04337134739788929,0.13262735949164653,-0.35453570970289167,1,1,1,2,0.0,0.9284308277643677,0.29708583215462997,0.30371224478074144
5,1.2021293380367601,0.8791803662575939,-1.1769260707389673,3,1,1,0,0.0,0.5739203242913179,-0.02310368909559198,0.08498002225502059
1,0.26800382396077305,1.0036058673852517,0.0018334467460744983,1,1,1,0,0.0,1.549296469726049,1.1016646291423664,1.3759290218676083
6,1.2021293380367601,-0.24064914389132716,-0.9027959503936088,3,1,1,0,0.0,-0.4398663730294796,1.2987043345271196,-0.764215665197778
5,0.8907541666780977,0.00820185836398863,-1.377041058591079,3,1,1,0,0.0,-0.4373476483156387,-0.7537925965640436,-0.7685045323061254
7,1.2021293380367601,1.5013078718958832,-0.7657308902209295,1,1,1,0,0.0,2.1733105175800302,0.05899618814805572,1.3716401547592607
3,-1.9116223755498634,-1.1613978522359956,0.7419847716785426,3,1,1,0,0.0,-0.3737498492911669,-1.3284917372695717,-0.3910842267715483
5,-2.84574788962585,-1.0867425515594007,-0.3694758012617137,3,1,1,0,0.0,-1.7433064124419342,-1.4188016022375824,-1.6348556881923137
3,0.5793789953194354,-0.8876617497551482,1.0161148920239012,3,1,1,0,0.0,-1.1828901636124245,-0.26940332082652924,-1.5576560802420594
7,-0.3547465187565516,-1.3853637542657797,1.5643751327146183,1,1,1,0,0.0,0.0009104518926064284,0.7157952060972286,0.30371224478074144
0,-0.3547465187565516,0.10774225926611494,-0.4418461530328884,1,1,1,2,0.0,0.18351799364604243,0.5515954516099361,0.30371224478074144
3,0.26800382396077305,-0.7383511484019587,0.46785465133318405,3,1,1,0,0.0,-1.1828901636124245,-0.26940332082652924,-1.5576560802420594
5,-0.04337134739788929,-0.39991378533472927,0.46785465133318405,3,1,1,0,0.0,-0.43608828595871874,-0.7537925965640436,-0.7685045323061254
3,1.2021293380367601,0.4063634619724939,-0.6286658300482503,3,1,1,0,0.0,0.495839858162263,-1.0575621423655366,0.08498002225502059
5,0.26800382396077305,-0.3401895447934535,0.1937245309878255,3,1,1,3,0.0,-0.4373476483156387,1.3725942240464015,-0.7685045323061254
5,-0.04337134739788929,-0.7383511484019587,-0.6286658300482503,3,1,1,0,0.0,-1.680338294595922,1.0770346659692716,-1.6348556881923137
3,0.5793789953194354,1.2524568696405676,-0.9027959503936088,1,1,1,0,0.0,0.9284308277643677,0.9128349114819789,0.9384645768161666
1,-0.9774968614738763,-0.9872021506572745,0.46785465133318405,1,1,1,2,0.0,-0.3768982551834673,-1.1725019705066422,0.951331178141209
2,-1.9116223755498634,-0.7383511484019587,-0.08040558935753307,3,1,0,3,0.0,2.1733105175800302,-1.1725019705066422,0.693999151640361
5,1.2021293380367601,0.8045250655809991,-1.1769260707389673,3,1,1,0,0.0,0.5739203242913179,-0.02310368909559198,0.08498002225502059
5,0.5793789953194354,0.5059038628746202,-0.9027959503936088,3,1,1,0,0.0,0.5764390490051587,-0.4746530139356456,0.08498002225502059
5,0.26800382396077305,0.18239258292266458,-1.039861010566288,3,1,1,2,0.0,0.5764390490051587,-0.4746530139356456,0.08498002225502059
3,1.8248796807540848,1.3768823707682254,-1.5881212512570053,3,1,0,0,0.0,0.495839858162263,-0.5978028298011171,0.08498002225502059
3,-1.600247204191201,-1.1365127520104639,0.7419847716785426,3,1,1,2,0.0,0.309454229338067,-0.8769424124295152,0.08498002225502059
5,-0.9774968614738763,-0.6388107474998324,0.7145717596440068,1,1,1,2,0.0,-0.005386359891994443,-0.26940332082652924,0.30371224478074144
5,-0.3547465187565516,0.4063634619724939,0.46785465133318405,1,1,1,0,0.0,0.0009104518926064284,1.6188938557773387,0.30371224478074144
3,0.5793789953194354,1.5013078718958832,-0.6286658300482503,1,1,1,0,0.0,0.9284308277643677,0.9128349114819789,0.9384645768161666
9,0.5793789953194354,2.9944138854277775,-0.08040558935753307,1,1,0,0,0.0,2.1796073293646314,0.592645390231757,1.3759290218676083
3,-0.6661216901152139,-1.1365127520104639,-0.6286658300482503,3,1,1,0,0.0,-1.1828901636124245,-0.26940332082652924,-1.5576560802420594
5,0.5793789953194354,-0.6885809479508955,0.05665947081514621,3,1,1,2,0.0,-1.680338294595922,1.0770346659692716,-1.6348556881923137
8,-0.04337134739788929,0.00820185836398863,1.5643751327146183,1,1,1,2,0.0,-0.4373476483156387,1.7748836225402682,0.8012208293490476
7,0.8907541666780977,2.1483204777597043,-0.7657308902209295,1,1,1,0,0.0,2.1733105175800302,0.05899618814805572,1.3716401547592607
1,0.8907541666780977,2.2478608786618306,-0.08040558935753307,1,1,1,0,0.0,1.549296469726049,1.1016646291423664,1.3759290218676083
5,0.8907541666780977,1.2524568696405676,0.1937245309878255,3,1,1,0,0.0,0.5764390490051587,-0.4746530139356456,0.08498002225502059
5,1.5135045093954225,0.6303293640022781,-1.1769260707389673,3,1,0,0,0.0,0.4920617710915021,-0.4418130630381877,0.08498002225502059
3,0.26800382396077305,1.0036058673852517,1.235418988300188,1,1,1,0,0.0,0.9284308277643677,-0.1955134313072475,0.9384645768161666
5,1.5135045093954225,0.5059038628746202,-1.3139911309116465,3,1,1,0,0.0,0.4920617710915021,-0.17909345585851852,0.08498002225502059
5,0.26800382396077305,0.05796708179500668,-1.218045588790771,3,1,1,0,0.0,-0.4373476483156387,-0.7537925965640436,-0.7685045323061254
3,-0.3547465187565516,-1.0369723511083377,0.1937245309878255,3,1,1,0,0.0,-1.1828901636124245,-0.26940332082652924,-1.5576560802420594
1,-0.9774968614738763,-0.8627766495296166,0.1937245309878255,1,1,1,0,0.0,-0.3768982551834673,-1.1725019705066422,0.951331178141209
3,-0.9774968614738763,-0.24064914389132716,0.7419847716785426,1,1,1,3,0.0,1.008400337428803,1.2904943468027537,0.9384645768161666
5,-0.04337134739788929,-0.7881213488530219,-0.35453570970289167,3,1,1,0,0.0,-1.680338294595922,1.0770346659692716,-1.6348556881923137
7,1.5135045093954225,1.2524568696405676,-1.3139911309116465,1,1,1,0,0.0,0.0009104518926064284,1.24944440818093,0.30371224478074144
5,-0.9774968614738763,-0.9374319502062113,-0.7657308902209295,3,1,1,2,0.0,-0.4335695612448787,-0.4171830998650928,-0.7685045323061254
5,-1.9116223755498634,-1.435133954716843,0.46785465133318405,3,1,1,2,0.0,-1.7433064124419342,-1.4188016022375824,-1.6348556881923137
7,0.8907541666780977,1.3271121703171622,-1.039861010566288,1,1,1,0,0.0,2.1733105175800302,0.05899618814805572,1.3716401547592607
9,0.8907541666780977,0.7796399653554675,-0.29970968563381994,1,1,1,0,0.0,2.180866691721552,0.19035599173789028,1.3759290218676083
9,0.8907541666780977,0.8045250655809991,-0.29970968563381994,1,1,1,0,0.0,2.180866691721552,0.19035599173789028,1.3759290218676083
3,-0.9774968614738763,-0.24064914389132716,1.4684295905937428,1,1,1,0,0.0,1.008400337428803,1.2904943468027537,0.9384645768161666
3,1.5135045093954225,0.6303293640022781,1.0161148920239012,3,1,1,0,0.0,0.495839858162263,-1.0575621423655366,0.08498002225502059
8,0.5793789953194354,0.8542952660320623,2.2497004335780146,1,1,1,2,0.0,-0.43671796713717914,1.7748836225402682,0.8012208293490476
1,-0.9774968614738763,-0.8627766495296166,0.7419847716785426,1,1,1,2,0.0,-0.3768982551834673,-1.1725019705066422,0.951331178141209
3,1.5135045093954225,0.9538356669341885,0.7419847716785426,3,1,1,0,0.0,0.495839858162263,-1.0575621423655366,0.08498002225502059
5,-0.3547465187565516,0.6054442637767465,-0.13523161342660478,1,1,1,0,0.0,0.0009104518926064284,1.6188938557773387,0.30371224478074144
3,-0.3547465187565516,-0.9872021506572745,-0.6286658300482503,3,1,1,0,0.0,-1.1828901636124245,-0.26940332082652924,-1.5576560802420594
5,-0.04337134739788929,-0.365074645018985,0.7419847716785426,1,1,1,2,0.0,-0.002867635178154452,1.4546941012900463,0.30371224478074144
5,0.26800382396077305,-0.24064914389132716,-0.35453570970289167,3,1,1,2,0.0,-0.4373476483156387,-0.7537925965640436,-0.7685045323061254
3,-0.9774968614738763,-0.3899597452445166,0.1937245309878255,1,1,1,2,0.0,1.008400337428803,0.3873956971226407,0.9384645768161666
1,-0.04337134739788929,-0.24064914389132716,1.3786793891926725,1,0,1,0,0.0,-0.4398663730294796,-1.4352215776863113,0.951331178141209
1,-0.3547465187565516,-0.43972994569557977,0.7419847716785426,1,1,1,2,0.0,-0.3706014433988664,-1.1725019705066422,0.951331178141209
6,-0.04337134739788929,0.8045250655809991,1.8933312771290487,1,1,1,2,0.0,2.17016211168773,-1.4023816267888536,1.217240938858752
5,-0.3547465187565516,0.3565932615214307,1.5643751327146183,1,1,1,3,0.0,0.0009104518926064284,1.208394469559106,0.30371224478074144
5,1.2021293380367601,0.754754865129936,-1.5881212512570053,3,1,1,0,0.0,0.4920617710915021,0.46949557436628836,0.08498002225502059
5,0.8907541666780977,0.5059038628746202,-0.5464267939446427,3,1,1,0,0.0,0.5764390490051587,-0.4746530139356456,0.08498002225502059
5,0.26800382396077305,-0.8876617497551482,-0.6286658300482503,3,1,1,2,0.0,-1.680338294595922,1.0770346659692716,-1.6348556881923137
5,-0.9774968614738763,-1.1365127520104639,0.1937245309878255,3,1,1,3,0.0,-1.7433064124419342,-1.4188016022375824,-1.6348556881923137
5,0.5793789953194354,0.33170816129589914,-1.1769260707389673,3,1,1,0,0.0,-0.4373476483156387,-0.7537925965640436,-0.7685045323061254
5,-0.6661216901152139,-0.6885809479508955,-1.263825318888446,3,1,1,0,0.0,-0.4335695612448787,-1.0083022160193498,-0.7685045323061254
6,0.8907541666780977,-0.365074645018985,-0.6834918541173219,3,1,1,0,0.0,-0.4398663730294796,1.2987043345271196,-0.764215665197778
3,0.5793789953194354,-0.2904193443423903,-0.9027959503936088,3,1,1,0,0.0,-1.1828901636124245,-0.26940332082652924,-1.5576560802420594
7,-0.6661216901152139,-0.6935579679960019,-0.7657308902209295,1,1,1,0,0.0,-0.313930137337455,1.3151243099758485,0.9384645768161666
7,-1.2888720328325387,-0.9374319502062113,1.5643751327146183,1,1,1,0,0.0,0.9328385960135881,-0.25298334537780026,0.30371224478074144
7,-0.6661216901152139,-0.8876617497551482,0.7419847716785426,1,1,1,0,0.0,-0.313930137337455,1.3151243099758485,0.9384645768161666
7,-0.6661216901152139,-0.7582592285823839,-0.7657308902209295,1,1,1,2,0.0,-0.313930137337455,1.3151243099758485,0.9384645768161666
5,0.5793789953194354,0.754754865129936,-1.1769260707389673,3,1,1,0,0.0,0.4920617710915021,-0.8441024615320573,0.08498002225502059
5,1.2021293380367601,0.1575124597171781,-1.2704318547887692,3,2,1,0,0.0,-0.4373476483156387,-0.7537925965640436,-0.7685045323061254
5,0.8907541666780977,0.8542952660320623,-1.0324046712928943,3,2,1,0,0.0,0.4920617710915021,-0.343293210345811,0.08498002225502059
3,0.8907541666780977,1.750158874151199,-0.6286658300482503,1,1,1,2,0.0,0.9284308277643677,0.9128349114819789,0.9384645768161666
6,-0.3547465187565516,0.928950566708657,0.46785465133318405,1,1,1,2,0.0,0.6179980067835267,-0.7948425351858676,1.217240938858752
5,-2.534372718267188,-1.3853637542657797,1.5643751327146183,3,1,1,1,0.0,-1.7433064124419342,-1.4188016022375824,-1.6348556881923137
5,-2.534372718267188,-1.2360531529125902,1.0161148920239012,3,1,1,2,0.0,-1.7433064124419342,-1.4188016022375824,-1.6348556881923137
5,-1.600247204191201,-1.2360531529125902,0.1937245309878255,3,1,1,1,0.0,-1.7433064124419342,-1.4188016022375824,-1.6348556881923137
5,0.5793789953194354,0.8542952660320623,0.7419847716785426,3,1,1,0,0.0,0.4920617710915021,-0.8441024615320573,0.08498002225502059
9,-0.3547465187565516,0.20728266016824126,0.33078959116050477,1,1,1,2,0.0,-0.005386359891994443,0.5269654884368412,0.09355775647171552
6,1.2021293380367601,0.05796708179500668,-0.7657308902209295,3,1,1,0,0.0,-0.4398663730294796,1.2987043345271196,-0.764215665197778
7,-0.9774968614738763,-0.9872021506572745,0.5863062763344136,1,1,1,0,0.0,-0.25096201949144276,1.7584636470915391,0.9384645768161666
3,-1.9116223755498634,-0.9125468499806797,0.1937245309878255,3,1,1,2,0.0,0.309454229338067,-0.8769424124295152,0.08498002225502059
5,0.26800382396077305,0.580559163551215,-0.49160076987557094,3,1,1,2,0.0,0.5764390490051587,-0.4746530139356456,0.08498002225502059
3,0.8907541666780977,-0.48950014614664294,-0.08040558935753307,3,1,1,0,0.0,-0.3737498492911669,-0.9262023387757021,-0.7685045323061254
1,-0.6661216901152139,-0.7383511484019587,-0.6286658300482503,1,1,1,0,0.0,-0.3768982551834673,-1.1725019705066422,0.951331178141209
3,-0.9774968614738763,-0.9374319502062113,1.2902450123692597,3,1,1,2,0.0,-0.3737498492911669,-1.3284917372695717,-0.3910842267715483
5,-2.2229975469085255,-1.3355935538147166,0.706347856033646,3,1,1,3,0.0,-1.7433064124419342,-1.4188016022375824,-1.6348556881923137
5,0.5793789953194354,-0.43972994569557977,-1.3139911309116465,3,1,1,0,0.0,-1.680338294595922,1.0770346659692716,-1.6348556881923137
4,-0.6661216901152139,-0.9872021506572745,0.46785465133318405,1,1,1,2,0.0,-0.5658026087215042,-0.5157029525574695,1.217240938858752
3,1.2021293380367601,0.22719074034866651,-1.3139911309116465,3,1,1,0,0.0,-1.1828901636124245,-0.26940332082652924,-1.5576560802420594
4,-0.9774968614738763,-0.8627766495296166,-0.16264462546114064,1,1,1,2,0.0,-0.6224739147829156,-0.35150319807017694,1.217240938858752
5,-1.2888720328325387,-1.2360531529125902,1.5643751327146183,3,1,1,2,0.0,-1.7433064124419342,-1.4188016022375824,-1.6348556881923137
5,-0.04337134739788929,-1.435133954716843,-0.35453570970289167,3,1,1,2,0.0,-1.7433064124419342,-1.4188016022375824,-1.6348556881923137
5,-0.6661216901152139,-0.8627766495296166,-0.6286658300482503,3,1,1,0,0.0,-1.7433064124419342,-1.4188016022375824,-1.6348556881923137
1,-0.9774968614738763,-0.8876617497551482,1.0161148920239012,1,1,1,0,0.0,-0.3768982551834673,-1.1725019705066422,0.951331178141209
9,0.8907541666780977,1.1280313685129095,-0.7931439022554654,1,1,0,0,0.0,2.1729956769908005,0.46949557436628836,1.3759290218676083
5,1.2021293380367601,0.3814783617469623,-0.9027959503936088,3,1,1,0,0.0,-0.4373476483156387,0.1657260285647954,-0.7685045323061254
3,1.2021293380367601,0.7049846646788728,-1.5332952271879334,3,0,1,0,0.0,-0.3768982551834673,-0.9262023387757021,-0.3910842267715483
5,1.5135045093954225,0.43124358517798034,-1.5915478777613221,3,0,1,0,0.0,-0.4373476483156387,0.1657260285647954,-0.7685045323061254
7,0.8907541666780977,2.5962473047992276,-0.9914496313132978,1,0,1,0,0.0,2.1733105175800302,0.05899618814805572,1.3716401547592607
5,0.8907541666780977,1.0036058673852517,-1.0529644303187962,3,0,1,0,0.0,0.4920617710915021,-0.8441024615320573,0.08498002225502059
6,1.2021293380367601,-0.3401895447934535,-0.9027959503936088,3,1,1,0,0.0,-0.4398663730294796,1.2987043345271196,-0.764215665197778
1,-0.6661216901152139,-0.48950014614664294,0.7419847716785426,1,1,1,0,0.0,-0.3768982551834673,-1.1725019705066422,0.951331178141209
1,1.2021293380367601,2.745562883172462,-0.9680389190358041,1,0,1,0,0.0,1.549296469726049,1.1016646291423664,1.3759290218676083
5,0.8907541666780977,0.754754865129936,-0.6286658300482503,3,1,0,0,0.0,0.4920617710915021,-0.4418130630381877,0.08498002225502059
3,-1.600247204191201,-1.2360531529125902,1.2902450123692597,3,1,1,2,0.0,0.309454229338067,-0.8769424124295152,0.08498002225502059
3,0.5793789953194354,0.5606510833707896,0.46785465133318405,1,1,1,0,0.0,0.9284308277643677,0.9128349114819789,0.9384645768161666
5,1.8248796807540848,0.10774225926611494,-1.039861010566288,3,1,1,0,0.0,-0.4373476483156387,0.1657260285647954,-0.7685045323061254
5,-0.04337134739788929,-1.0867425515594007,-0.21747064953021236,3,1,1,0,0.0,-1.680338294595922,1.0770346659692716,-1.6348556881923137
5,-0.3547465187565516,0.6303293640022781,1.0161148920239012,1,1,1,0,0.0,0.0009104518926064284,1.6188938557773387,0.30371224478074144
5,-0.3547465187565516,0.754754865129936,1.0161148920239012,1,1,1,0,0.0,0.0009104518926064284,1.6188938557773387,0.30371224478074144
5,0.5793789953194354,-0.7632362486274903,-0.35453570970289167,3,1,1,0,0.0,-1.680338294595922,1.0770346659692716,-1.6348556881923137
9,-0.04337134739788929,0.0629490788601581,0.7419847716785426,1,1,0,2,0.0,1.8395794929961655,-0.17909345585851852,1.3759290218676083
3,-0.04337134739788929,0.25705286061930444,-0.1900576374956765,1,1,1,0,0.0,0.9303198712997481,0.3873956971226407,0.9384645768161666
5,0.5793789953194354,-0.23567212384622083,-0.08040558935753307,3,1,1,0,0.0,-0.4373476483156387,1.3725942240464015,-0.7685045323061254
5,-0.3547465187565516,-0.9872021506572745,0.7419847716785426,3,1,1,0,0.0,-1.680338294595922,1.0770346659692716,-1.6348556881923137
3,0.8907541666780977,-0.24064914389132716,-1.1769260707389673,3,1,1,2,0.0,-1.1828901636124245,-0.26940332082652924,-1.5576560802420594
5,1.5135045093954225,0.5059038628746202,-1.3139911309116465,3,1,1,0,0.0,0.4920617710915021,-0.4418130630381877,0.08498002225502059
5,-0.6661216901152139,-0.7134710251964722,-0.9027959503936088,3,1,1,0,0.0,-1.680338294595922,1.0770346659692716,-1.6348556881923137
5,-0.9774968614738763,-1.0867425515594007,-0.08040558935753307,3,1,1,0,0.0,-1.7433064124419342,-1.4188016022375824,-1.6348556881923137
5,0.26800382396077305,-0.6388107474998324,-0.3572770109063452,3,1,1,2,0.0,-1.680338294595922,1.0770346659692716,-1.6348556881923137
7,-0.6661216901152139,-0.43972994569557977,0.6323327235403993,1,1,1,0,0.0,0.9328385960135881,-0.25298334537780026,0.30371224478074144
3,-0.9774968614738763,-1.0867425515594007,-0.7657308902209295,3,1,1,0,0.0,-1.1828901636124245,-0.26940332082652924,-1.5576560802420594
5,0.26800382396077305,0.754754865129936,-0.35453570970289167,3,1,1,0,0.0,0.5764390490051587,-0.4746530139356456,0.08498002225502059
5,0.5793789953194354,0.3814783617469623,1.2902450123692597,1,1,1,0,0.0,-0.002867635178154452,1.4546941012900463,0.30371224478074144
5,0.5793789953194354,-0.04156834208707452,0.46785465133318405,3,1,1,0,0.0,-0.4373476483156387,-0.7537925965640436,-0.7685045323061254
5,-1.2888720328325387,-1.1365127520104639,0.33078959116050477,3,1,1,2,0.0,-1.7433064124419342,-1.4188016022375824,-1.6348556881923137
3,-0.6661216901152139,-1.012087250882806,0.46785465133318405,3,1,1,2,0.0,-1.1828901636124245,-0.26940332082652924,-1.5576560802420594
6,0.26800382396077305,0.43124358517798034,0.33078959116050477,1,0,1,0,0.0,0.6179980067835267,-1.279231810923382,1.217240938858752
5,1.2021293380367601,1.2524568696405676,-1.1221000466698956,3,1,1,2,0.0,1.8427278988884659,0.10825611449424259,1.2215298059670994
9,-0.3547465187565516,-0.24064914389132716,0.46785465133318405,1,1,1,0,0.0,-0.005386359891994443,0.5269654884368412,0.09355775647171552
1,0.5793789953194354,1.2524568696405676,-0.35453570970289167,1,1,1,0,0.0,1.549296469726049,1.1016646291423664,1.3759290218676083
5,-0.6661216901152139,-0.3401895447934535,-0.35453570970289167,1,1,1,2,0.0,0.0009104518926064284,1.208394469559106,0.30371224478074144
5,-0.04337134739788929,-0.48950014614664294,0.3180973665885147,3,1,1,2,0.0,-0.4373476483156387,-0.7537925965640436,-0.7685045323061254
5,1.5135045093954225,0.5059038628746202,-1.42364317904979,3,1,1,0,0.0,-0.4398663730294796,0.1657260285647954,-0.7685045323061254
7,0.5793789953194354,-0.190878943440264,1.2902450123692597,1,1,1,0,0.0,0.9265417842289873,1.2904943468027537,0.30371224478074144
5,-0.6661216901152139,-0.7283971083117461,-0.4093617337719634,3,1,1,0,0.0,-0.4335695612448787,-0.4171830998650928,-0.7685045323061254
5,-0.6661216901152139,-0.5890405470487693,0.1937245309878255,1,1,1,2,0.0,0.0009104518926064284,1.208394469559106,0.30371224478074144
5,1.2021293380367601,0.5556690863056383,0.1937245309878255,3,1,1,2,0.0,0.4920617710915021,0.46949557436628836,0.08498002225502059
5,-0.9774968614738763,-0.8130064490785535,1.0161148920239012,1,1,1,2,0.0,0.0009104518926064284,1.208394469559106,0.30371224478074144
3,-1.2888720328325387,-1.3306165337696103,0.46785465133318405,3,1,1,3,0.0,-0.3737498492911669,-1.3284917372695717,-0.3910842267715483
5,-0.3547465187565516,-0.9872021506572745,-0.35453570970289167,3,1,1,0,0.0,-1.680338294595922,1.0770346659692716,-1.6348556881923137
5,-0.6661216901152139,-0.09133854253813768,0.1937245309878255,1,1,1,3,0.0,0.0009104518926064284,1.208394469559106,0.30371224478074144
5,-1.9116223755498634,-1.3455475939049293,-1.2043390827735032,3,1,1,0,0.0,-1.7433064124419342,-1.4188016022375824,-1.6348556881923137
5,0.5793789953194354,0.00820185836398863,-1.039861010566288,3,1,1,0,0.0,-0.4373476483156387,1.3725942240464015,-0.7685045323061254
5,-0.6661216901152139,-0.9872021506572745,-0.9165024564108767,3,1,1,0,0.0,-0.4335695612448787,-0.4171830998650928,-0.7685045323061254
5,0.5793789953194354,-0.48950014614664294,-0.35453570970289167,3,1,1,2,0.0,-1.680338294595922,1.0770346659692716,-1.6348556881923137
5,-0.6661216901152139,-0.8876617497551482,1.0161148920239012,3,1,1,0,0.0,-1.680338294595922,1.0770346659692716,-1.6348556881923137
3,0.5793789953194354,0.9787207671597201,-0.08040558935753307,1,1,1,2,0.0,0.9284308277643677,0.9128349114819789,0.9384645768161666
5,0.8907541666780977,0.6552144642278096,-0.9027959503936088,3,1,1,2,0.0,0.5739203242913179,-0.02310368909559198,0.08498002225502059
3,1.2021293380367601,-0.365074645018985,-1.451056191084326,3,1,1,0,0.0,-1.1828901636124245,-0.26940332082652924,-1.5576560802420594
5,1.2021293380367601,0.754754865129936,-1.451056191084326,3,1,1,0,0.0,0.5739203242913179,-0.02310368909559198,0.08498002225502059
5,1.2021293380367601,1.6008482727980096,-1.039861010566288,3,1,1,0,0.0,1.0776652670594162,-0.5731728666280222,0.8398206333241749
5,-0.3547465187565516,-0.24064914389132716,-0.08040558935753307,1,1,1,0,0.0,0.0009104518926064284,1.208394469559106,0.30371224478074144
7,1.2021293380367601,1.9492396759554518,-0.08040558935753307,1,1,1,0,0.0,2.1733105175800302,0.05899618814805572,1.3716401547592607
4,1.5135045093954225,2.745562883172462,-1.2591651068425749,1,1,1,0,0.0,2.58260328357911,-1.1725019705066422,1.3716401547592607
5,0.8907541666780977,0.00820185836398863,-0.35453570970289167,3,1,1,0,0.0,-0.4373476483156387,-0.7537925965640436,-0.7685045323061254
4,-0.6661216901152139,-0.6885809479508955,1.2902450123692597,1,1,1,0,0.0,-0.5658026087215042,-0.32687323489708203,1.217240938858752
7,-0.6661216901152139,-0.9872021506572745,0.7419847716785426,1,1,1,0,0.0,-0.25096201949144276,1.7584636470915391,0.9384645768161666
5,1.8248796807540848,0.9040654664831255,0.1937245309878255,3,1,1,0,0.0,0.9139481606597847,1.503954027636236,0.08498002225502059
9,-0.9774968614738763,-0.3401895447934535,0.08407248284968206,1,1,1,2,0.0,1.9529221051189873,-0.7620025842884096,1.804815732702355
4,-0.04337134739788929,-0.7383511484019587,-0.35453570970289167,1,1,1,2,0.0,-0.5658026087215042,-0.32687323489708203,1.217240938858752
5,-0.3547465187565516,-0.48950014614664294,0.1937245309878255,1,1,1,0,0.0,0.0009104518926064284,1.6188938557773387,0.30371224478074144
5,0.26800382396077305,-0.5890405470487693,0.46785465133318405,3,1,1,0,0.0,-1.680338294595922,1.0770346659692716,-1.6348556881923137
5,1.2021293380367601,0.754754865129936,-1.0563088177870097,3,1,1,0,0.0,0.4920617710915021,0.46949557436628836,0.08498002225502059
5,-0.9774968614738763,-1.3355935538147166,1.0161148920239012,3,1,1,2,0.0,-1.7433064124419342,-1.4188016022375824,-1.6348556881923137
1,-0.3547465187565516,-0.8378965263241301,0.1937245309878255,1,1,1,0,0.0,-0.3706014433988664,-1.1725019705066422,0.951331178141209
5,0.5793789953194354,-0.8627766495296166,-0.7657308902209295,3,1,1,2,0.0,-1.680338294595922,1.0770346659692716,-1.6348556881923137
5,0.8907541666780977,0.10774225926611494,-0.9027959503936088,3,1,1,0,0.0,-0.4373476483156387,-0.7537925965640436,-0.7685045323061254
5,-2.534372718267188,-1.3853637542657797,-0.9027959503936088,3,1,1,2,0.0,-1.7433064124419342,-1.4188016022375824,-1.6348556881923137
5,1.5135045093954225,0.8891344063478065,-1.642947275326077,3,1,1,0,0.0,0.4920617710915021,-0.4418130630381877,0.08498002225502059
5,-0.6661216901152139,-0.8378965263241301,-0.35453570970289167,3,1,1,0,0.0,-0.4335695612448787,-0.4171830998650928,-0.7685045323061254
9,0.8907541666780977,2.4967118809171462,0.30337657912596894,1,1,1,0,0.0,2.1796073293646314,0.6911652429241337,1.3759290218676083
3,0.5793789953194354,-0.7383511484019587,1.2902450123692597,3,1,1,0,0.0,-1.1828901636124245,-0.26940332082652924,-1.5576560802420594
